,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
30884,"Zingaretti, Stefano",29.35,59.22,118.22,124.87,148.53,181.23,214.47,246.32,260.68,9.95,21985,12870,1907,54,M,ITA,others,Falconara Marittima - Ancona,35077,4
30885,"Generalczyk, Wieslaw",28.65,57.68,120.18,127.2,155.0,193.05,232.02,273.35,287.55,10.98,25800,14648,1469,59,M,POL,others,Poznan,35078,4
30886,"Naumann, Volker",28.22,56.12,113.08,119.43,142.53,176.75,212.47,251.95,267.62,10.22,23087,13383,1966,51,M,GER,others,Berlin,35079,4
30894,"Hebb, Yves",25.95,52.12,103.97,109.63,129.8,156.73,187.0,215.95,227.78,8.7,14691,9693,1841,48,M,BEL,others,Rumst,35087,4
30895,"Indesteege, Frans",31.88,66.97,139.68,147.52,177.57,218.03,259.72,300.77,320.13,12.22,28870,16160,2299,52,M,BEL,others,Genk,35088,4
30896,"Van Brempt, Ronald",30.28,62.28,131.58,139.05,169.1,209.82,256.02,300.03,317.93,12.13,28697,16088,2745,48,M,BEL,others,Vosselaar,35089,4
30897,"Van De Velde, Stefaan",32.35,67.23,145.6,154.33,188.93,232.7,276.18,315.15,331.57,12.65,29615,16532,2800,49,M,BEL,others,Meise,35090,4
30898,"Van Der Speeten, Kurt",31.58,64.28,133.17,140.97,169.55,210.32,255.25,298.27,315.73,12.05,28533,16004,2437,44,M,BEL,others,Heusden-Zolder,35091,4
30899,"Van Zundert, Gerd",25.95,52.12,105.22,110.72,131.23,159.4,189.55,220.05,233.43,8.92,16224,10363,1953,48,M,BEL,others,Westmalle,35092,4
30900,"Van Zundert, Jan",32.32,67.25,136.55,143.8,171.25,209.05,247.92,282.85,298.52,11.4,27098,15285,2648,48,M,BEL,others,Genk,35093,4
30901,"Voegeli, Nico",29.17,58.75,117.17,123.43,145.7,173.75,201.42,227.95,239.63,9.15,17986,11134,4059,28,M,SUI,others,Lampenberg,35094,4
30902,"Straubinger, Thomas",24.85,49.22,97.82,103.03,122.6,148.87,176.37,203.08,215.03,8.22,10835,7990,405,57,M,SUI,others,Schlieren,35095,4
30903,"Loher, Urs",28.22,56.37,113.97,120.42,141.95,170.3,202.75,234.88,249.07,9.5,19863,11930,2184,47,M,SUI,others,Wallisellen,35097,4
30904,"Hermann, Urs",28.77,57.22,114.25,120.38,142.83,172.13,203.55,242.78,260.75,9.95,21995,12877,2316,48,M,SUI,others,Zurzach,35098,4
30905,"Duschl, Martin",27.58,55.82,114.02,120.63,146.47,182.35,223.78,263.85,279.35,10.67,24714,14138,2054,51,M,SUI,others,Rizenbach,35099,4
30906,"Schwarz, Daniel",23.83,48.28,97.05,102.38,122.22,151.5,184.87,219.3,234.37,8.95,16546,10491,1780,44,M,SUI,others,Feldbrunnen,35100,4
30908,"Spoerli, Philipp",26.73,54.83,111.77,118.0,141.22,175.47,211.65,246.82,262.17,10.0,22190,12973,2060,43,M,SUI,others,Kloten,35103,4
30909,"Bader, Jakob",24.0,47.65,95.88,101.22,120.22,145.37,171.97,198.2,209.42,8.0,9138,7132,822,52,M,SUI,others,Basel,35104,4
30911,"Alvarez Granda, Isaac Sr.",29.87,59.65,121.43,128.05,154.58,192.65,232.65,274.03,288.37,11.0,25903,14699,2122,54,M,ECU,others,Quito,35106,4
30912,"Fayos Cobo, Jose Maria Sr.",26.9,53.92,109.28,115.3,138.0,170.97,209.17,241.57,254.18,9.7,20829,12340,4313,39,M,ESP,others,Cordoba,35107,4
30913,"Saenz De Jubera Alvarez, Francisco Javier Sr.",26.78,54.1,108.58,114.42,136.7,168.3,200.53,231.95,245.25,9.37,19152,11610,1076,56,M,ESP,others,Asturias,35108,4
30915,"Valencia, Isaias",22.83,47.72,100.7,106.67,129.13,171.7,212.3,256.15,273.28,10.43,23942,13787,745,63,M,MEX,others,"Mexico, Df.",35110,4
30916,"Munoz, Jesus",31.58,63.78,132.75,140.07,171.48,216.07,265.48,317.97,339.77,12.97,30107,16761,2383,54,M,MEX,others,"Queretaro, Qro",35112,4
30917,"Sousa, Ricky M.",28.75,57.83,116.12,122.4,145.03,173.92,202.07,230.1,243.07,9.28,18706,11427,1700,51,M,BER,others,Pembroke,35113,4
30918,"Mendoza, Arturo",25.73,50.33,98.88,103.98,122.6,147.05,171.55,194.95,205.67,7.85,7978,6472,1253,44,M,MEX,others,"Queretaro, Qro.",35114,4
30919,"Pena, Roberto",31.17,64.6,134.97,142.82,176.55,238.63,292.52,340.2,356.52,13.6,30835,17096,5778,38,M,MEX,others,"Mexico, Df.",35115,4
30920,"Champo, Miguel Angel",32.93,66.95,135.27,142.98,170.28,207.63,244.92,282.67,298.87,11.4,27132,15304,2359,44,M,MEX,others,"Mexico, Df.",35116,4
30922,"Perez, Salustiano",24.2,49.32,99.92,105.4,125.63,155.1,188.85,222.18,235.65,9.0,16891,10639,1792,40,M,BRA,others,Goiânia,35118,4
30923,"Garcia, Gabriel",28.98,58.28,120.1,126.88,153.03,189.05,229.78,268.92,286.98,10.95,25728,14607,1464,56,M,MEX,others,"Tecamachalco, Edo. De Mex",35119,4
30924,"Van Den Bighelaar, Hans",27.03,54.55,108.87,114.78,136.05,166.0,200.05,232.87,246.47,9.42,19395,11711,1746,50,M,NED,others,Rossum,35120,4
30925,"Bolwerk, Edwin",27.03,54.55,108.87,114.78,136.05,164.92,195.22,229.12,244.08,9.32,18916,11499,2129,46,M,NED,others,Vught,35121,4
30926,"Doornbosch, Harry",24.75,50.43,101.38,106.95,127.33,154.25,181.08,207.0,218.58,8.35,11972,8530,1119,50,M,NED,others,Utrecht,35122,4
30927,"Hinfelaar, Stef",22.88,45.6,91.45,96.5,114.45,138.1,162.2,185.7,196.13,7.48,5508,4850,355,52,M,NED,others,Geldermalsen,35123,4
30928,"Cretier, Alex",23.7,48.48,99.8,105.32,129.47,162.98,195.87,230.73,243.55,9.3,18815,11462,1710,50,M,NED,others,Amersfoort,35124,4
30929,"Koeleman, Wim",23.68,48.48,98.65,104.17,124.1,151.33,180.33,216.47,231.02,8.82,15572,10083,1912,48,M,NED,others,Leiderdorp,35125,4
30930,"Maloney, Edward",29.4,60.0,122.83,129.55,155.18,192.63,233.88,275.7,293.02,11.18,26465,14973,2314,44,M,NED,others,Hoofddorp,35126,4
30933,"Karlsson, Kari S.",27.98,55.88,109.68,115.9,137.9,168.63,199.77,229.83,243.93,9.32,18888,11488,2125,47,M,ISL,others,Reykjavik,35129,4
30934,"Frabetti, Alessandro",25.67,51.05,102.97,108.67,129.08,156.68,184.98,211.88,223.98,8.55,13606,9258,1280,50,M,ITA,others,Ostellato (fe),35131,4
30935,"Royano Gutierrez, Francisco Sr.",24.47,48.28,95.83,101.03,119.72,144.45,169.62,194.03,205.22,7.83,7855,6404,1106,49,M,ESP,others,Santander,35132,4
30937,"Cangas Alonso, Juan Sr.",28.77,57.82,124.27,130.85,161.67,195.4,228.67,261.72,275.28,10.5,24185,13890,2466,49,M,ESP,others,Alava,35134,4
30939,"Vargas Loret De Molar, Carlos Rodolfo Juan Sr.",32.23,65.02,131.92,139.37,166.43,204.57,245.88,288.1,306.1,11.68,27738,15587,2690,48,M,PER,others,Lima,35136,4
30940,"Herrero Mendoza, Ignacio Sr.",26.92,53.47,103.83,109.2,128.92,155.37,182.15,208.72,220.43,8.42,12543,8794,1583,42,M,ESP,others,Madrid,35137,4
30941,"Lopez Rodriguez, Juan Antonio Sr.",27.13,55.08,110.48,116.33,138.48,168.13,200.6,234.83,249.88,9.53,20019,11987,2197,45,M,ESP,others,Madrid,35138,4
30942,"Gibbons, Chris",27.52,55.98,116.3,123.18,149.83,186.07,226.53,269.32,287.52,10.97,25795,14645,2116,53,M,IRL,others,"Templeogue, Dublin",35139,4
30943,"Lopes, Manuel T.",21.6,43.17,89.92,95.98,115.05,139.97,165.62,191.83,203.03,7.75,7244,6031,176,55,M,BER,others,Smith's,35140,4
30945,"Mooney, Austin",29.77,57.5,115.25,121.85,147.02,194.07,230.42,269.03,286.08,10.92,25624,14553,2250,44,M,IRL,others,Dublin,35142,4
30947,"Mulvey, Graham",33.07,69.8,149.83,159.08,195.05,239.7,287.63,331.95,350.75,13.38,30636,17007,2566,42,M,IRL,others,Dublin,35144,4
30949,"Fjeldheim, Trygve",26.1,51.53,102.98,108.65,129.32,157.9,192.77,227.68,243.37,9.28,18776,11453,4119,39,M,SWE,others,Stockholm,35146,4
30950,"Owen, Derwyn",25.68,50.65,100.7,106.02,125.17,150.3,175.57,201.73,213.3,8.15,10311,7733,3464,39,M,GBR,others,Miskin Rhondda Cynon Taf,35147,4
30951,"Floyd, Darren",24.88,51.18,103.6,109.28,130.35,159.68,191.75,230.65,247.38,9.45,19556,11787,1921,42,M,GBR,others,Roath Cardiff,35148,4
30952,"Lindberg, Arvid",25.32,50.12,102.2,108.67,131.93,165.22,198.47,229.68,244.93,9.35,19100,11586,1903,41,M,NOR,others,Oslo,35149,4
30953,"Carrara, Walter",23.82,47.58,96.35,101.75,122.57,151.1,188.57,224.3,236.28,9.02,17084,10714,1800,43,M,ITA,others,Bergamo,35150,4
30954,"Pampaloni, Andrea",29.6,60.48,123.52,130.18,154.6,187.82,225.83,264.3,282.0,10.77,25091,14304,797,63,M,ITA,others,Firenze,35151,4
30955,"Cicchelli, Camillo Antonio",25.03,49.1,97.88,103.05,122.82,148.33,178.13,212.15,228.65,8.73,14924,9811,1700,43,M,ITA,others,Scafa (pescara),35152,4
30957,"Lewis, Mark",25.82,52.52,106.77,112.7,135.37,167.1,200.85,233.4,245.92,9.38,19286,11662,2150,48,M,GBR,others,Milton Keynes,35154,4
30960,"Singh, Harmander",30.43,62.65,129.45,136.72,162.68,197.88,235.57,273.42,290.02,11.07,26134,14805,2133,54,M,GBR,others,Ilford Essex,35159,4
30961,"Dhindsa, Sukhjinder",30.43,62.67,129.45,136.72,162.68,197.88,235.57,273.42,290.02,11.07,26133,14804,2132,54,M,GBR,others,Ilford Essex,35160,4
30962,"Dickerson, Andrew",30.95,62.8,133.47,141.1,173.0,216.85,262.98,307.0,326.3,12.45,29274,16356,2329,50,M,GBR,others,Hull,35162,4
30963,"Wicks, Thomas",29.35,58.87,119.83,126.8,151.95,186.48,224.55,259.67,274.65,10.48,24114,13859,4723,39,M,GBR,others,Hull,35163,4
30964,"Byatt, Vincenzo",25.17,49.72,97.98,103.43,122.78,150.32,182.9,217.37,230.07,8.78,15326,9987,1719,44,M,GBR,others,Hull,35164,4
30967,"Robson, Tim",30.9,62.58,125.72,132.35,157.2,192.15,226.25,263.47,279.73,10.68,24768,14160,2204,42,M,GBR,others,Stratford Upon Avon,35167,4
30968,"Warner, Guy",27.13,54.13,107.87,113.8,134.82,162.35,191.13,223.32,236.68,9.03,17206,10768,3993,39,M,GBR,others,Toddington,35168,4
30969,"Ma, Darren",28.32,56.9,112.97,119.12,143.43,178.4,216.48,260.57,277.17,10.58,24439,14009,4769,32,M,SIN,others,Singapore,35169,4
30972,"Natoli, Gianfranco",25.95,53.83,112.35,118.5,142.97,177.82,221.98,265.12,278.48,10.63,24594,14089,777,62,M,ITA,others,Padova,35172,4
30973,"McCormack, Steven",28.42,56.72,113.03,118.9,140.22,168.73,199.23,231.03,245.1,9.35,19125,11598,4157,24,M,GBR,others,Abergele Conwy,35173,4
30975,"Nebuloni, Massimiliano",29.98,61.9,121.2,127.58,151.55,185.92,216.37,247.45,299.63,11.43,27206,15340,2363,42,M,ITA,others,Milano,35176,4
30977,"Bommarito, Andrea",24.53,48.0,95.45,100.77,120.12,145.65,173.32,200.85,213.02,8.13,10238,7699,3455,39,M,ITA,others,Carpi (modena),35178,4
30980,"Morelli, Mario",29.25,58.52,117.22,123.58,146.82,177.6,214.1,249.5,270.32,10.32,23499,13582,1352,55,M,ITA,others,Milano,35181,4
30982,"Waindzioch, Gerhard",34.58,72.63,160.72,170.78,209.67,262.55,311.77,355.17,375.32,14.32,31314,17296,5,80,M,GER,others,Taunusstein,35183,4
30983,"Woods, Thomas",28.12,56.48,113.25,119.1,143.92,179.68,243.97,314.72,335.87,12.82,29866,16646,1014,60,M,GBR,others,London,35184,4
30985,"Patteeuw, Tom",24.08,48.57,97.23,102.55,121.75,146.83,172.12,197.33,209.17,7.98,9057,7083,3309,35,M,BEL,others,Wingene,35186,4
30986,"Shah, Hussain",23.0,46.07,93.23,98.43,118.07,145.93,177.5,217.67,234.18,8.93,16469,10462,1971,48,M,GBR,others,Sheffield,35187,4
30987,"Mclauchlan, Andrew",24.82,48.08,96.23,101.6,121.17,147.18,173.67,199.48,211.25,8.07,9702,7433,1401,42,M,GBR,others,Dudley West Midlands,35188,4
30988,"Caponetti, Giovanni",44.22,76.53,149.37,157.92,187.73,227.7,267.6,308.95,328.85,12.55,29438,16440,2791,47,M,ITA,others,Piacenza,35189,4
30989,"Russell, Marc",24.82,48.1,96.23,101.6,121.18,147.18,173.67,199.5,211.27,8.07,9704,7434,3396,34,M,GBR,others,Halesowen,35192,4
30990,"Vettori, Fausto",24.78,50.07,103.3,109.27,131.68,162.02,193.68,225.37,239.15,9.13,17860,11077,1641,53,M,ITA,others,Pistoia,35193,4
30991,"De Castro, Roberto",30.67,62.7,129.38,136.72,173.95,228.72,278.98,321.0,336.88,12.85,29927,16678,1018,64,M,ITA,others,Bologna,35194,4
30992,"Soverini, Stefano",28.22,56.85,111.23,117.08,137.8,165.2,192.9,223.25,235.52,8.98,16863,10627,1559,54,M,ITA,others,Bologna,35196,4
30993,"Morandi, Gianluigi",30.03,60.02,120.93,127.57,152.77,189.67,238.2,279.63,299.65,11.43,27208,15341,395,69,M,ITA,others,San Lazzaro Di Savena (bologna),35197,4
30994,"Macchiarini, Alfredo",28.17,56.48,113.27,119.37,141.77,171.57,202.53,234.13,248.47,9.48,19735,11873,1777,51,M,ITA,others,Forte Dei Marmi (lucca),35198,4
30995,"Soriani, Massimiliano",28.32,57.65,143.18,151.25,181.77,221.3,258.87,292.0,306.2,11.68,27745,15590,2394,42,M,ITA,others,Grosseto,35199,4
30997,"Cassidy, Darin",27.4,54.03,105.73,111.52,132.73,159.67,192.08,235.0,252.95,9.65,20599,12236,4292,34,M,BER,others,Hamilton,35201,4
30998,"Ruiz Vargas, Cesar",27.17,54.42,110.68,116.62,138.85,169.33,201.37,233.88,248.73,9.5,19786,11896,1937,43,M,MEX,others,"Atizapan De Zaragoza, Edo. De Mex",35203,4
31000,"Erdin, Mario",26.17,53.65,110.97,117.3,141.12,173.1,205.12,236.55,249.52,9.53,19952,11959,1942,41,M,SUI,others,Koblenz,35207,4
31004,"Hernandez, Jose De Jesus",31.58,66.82,135.85,143.5,171.98,209.3,246.05,278.08,291.85,11.13,26328,14907,5041,37,M,MEX,others,"Mexico, Distrito Federal",35211,4
31006,"Del Rio Gonzalez, Jose Antonio",27.82,56.55,113.23,119.37,141.98,173.65,215.45,253.18,268.9,10.27,23278,13482,2402,46,M,MEX,others,"Cd. Del Carmen, Campeche",35213,4
31007,"Zorrilla, Jose Antonio Sr.",33.12,67.1,144.05,151.48,185.62,226.75,278.38,325.7,344.13,13.13,30333,16863,486,66,M,MEX,others,"Jiutepec, Estado De Morelos",35214,4
31008,"Hernandez, Rodolfo Sr.",26.05,51.6,101.77,107.2,128.27,158.22,193.13,251.12,275.57,10.52,24223,13912,2468,47,M,MEX,others,Cd. Sahagun Estado De Hidalgo,35215,4
31010,"Chavez, Rodrigo Sr.",25.92,51.78,104.12,109.7,130.47,160.92,195.37,228.6,241.8,9.23,18448,11321,4089,38,M,MEX,others,Metepec Estado De Mexico,35217,4
31011,"Delgado, David Sr.",25.78,51.82,104.28,109.92,131.8,160.68,195.25,228.6,242.47,9.25,18579,11379,2111,45,M,MEX,others,Metepec Estado De Mexico,35218,4
31012,"Antonysamy, Edwin",28.18,55.33,110.45,116.58,138.98,172.73,208.35,249.3,266.87,10.18,22945,13317,2095,41,M,IND,others,Bangalore,35219,4
31013,"Mostaccio, Julio G. Sr.",29.08,59.08,119.77,126.45,151.02,188.82,230.57,273.83,289.77,11.07,26100,14789,2131,52,M,ARG,others,Mendoza,35220,4
31014,"Pena, Daniel G. Sr.",27.87,56.27,112.78,118.67,139.52,167.42,195.95,225.22,238.67,9.12,17740,11019,1832,43,M,ARG,others,Guaymallen Mendoza,35221,4
31015,"Duncan, Alister M.",25.62,52.12,106.43,112.55,136.25,173.68,224.3,268.57,286.88,10.95,25711,14596,2559,48,M,AUS,others,New South Wales,35222,4
31017,"Vazzana, Pietro",28.72,58.4,117.93,124.37,148.07,181.5,218.55,254.67,268.22,10.23,23176,13432,1329,55,M,ITA,others,Favaro Veneto,35225,4
31018,"Mciver, Alan",25.9,52.05,103.2,108.62,128.48,154.8,181.48,208.08,219.68,8.38,12344,8699,1161,51,M,GBR,others,Liverpool,35226,4
31019,"Oldham, Peter",27.45,53.45,102.33,107.62,127.1,153.12,180.43,208.08,219.67,8.38,12335,8696,1571,44,M,GBR,others,Liverpool,35227,4
31020,"Vazzana, Gianpietro",28.38,56.67,112.28,118.95,142.33,176.37,210.53,242.53,259.55,9.9,21802,12779,4422,30,M,ITA,others,Marcon,35228,4
31021,"Evans, Paul",26.35,54.53,116.92,123.05,159.43,200.45,242.45,283.65,295.8,11.28,26792,15136,5119,38,M,GBR,others,Powys,35229,4
31023,"Einarsson, Jens G.",28.73,57.57,115.63,121.95,145.9,177.1,209.4,243.07,259.93,9.92,21856,12810,1258,59,M,ISL,others,Gardabae,35231,4
31024,"Lo Savio, Fabrizio Maria",29.02,58.3,116.92,123.28,146.52,178.07,209.55,239.43,251.85,9.62,20403,12156,1960,40,M,ITA,others,Rho,35232,4
31026,"Mao, Daqing",28.7,58.33,125.55,132.87,164.42,204.82,251.37,287.23,303.05,11.57,27500,15478,2673,45,M,CHN,others,Beijing,35234,4
31027,"Netti, Roberto",29.03,58.3,116.88,123.3,146.53,181.43,215.45,252.65,266.2,10.17,22837,13264,2370,47,M,ITA,others,Pogliano Milanese,35235,4
31029,"Zanini, Andrea",26.05,51.98,106.57,112.92,137.33,172.9,208.2,245.47,260.43,9.93,21936,12849,2312,45,M,ITA,others,Porto Mantovano,35237,4
31031,"Ristallo, Valentino",25.92,52.52,112.88,119.77,147.45,188.12,231.7,272.75,288.88,11.03,25980,14734,1480,58,M,ITA,others,Modena,35239,4
31033,"Sigurdsson, Sigurdur T.",25.55,53.13,115.83,122.0,146.97,180.7,216.3,250.83,266.43,10.17,22872,13279,2372,49,M,ISL,others,Kopavogur,35241,4
31034,"Tononi, Aldo",25.97,53.57,113.95,120.18,143.92,178.62,213.63,245.97,259.57,9.9,21806,12782,1898,53,M,ITA,others,Udine,35242,4
31036,"Koeppel, Stephane",24.67,48.97,98.57,103.88,123.88,152.55,188.13,224.83,239.65,9.15,17989,11136,4060,32,M,CHN,others,Beijing,35244,4
31037,"Barazzuol, Andrea",25.37,51.27,106.25,112.3,139.43,179.83,229.2,277.95,292.35,11.17,26392,14937,2306,43,M,ITA,others,Conegliano Veneto,35245,4
31038,"Digito, Francesco",25.67,53.2,109.3,115.57,138.4,170.88,204.73,240.57,255.9,9.77,21136,12477,1857,53,M,ITA,others,Udine,35246,4
31039,"Kamallakharan, Bala M.",25.47,50.82,103.67,109.35,130.52,159.47,189.25,221.93,236.97,9.05,17263,10798,1810,40,M,ISL,others,Reykjavik,35247,4
31040,"Garfield-Jones, Timothy",28.97,56.12,110.15,116.12,137.28,167.58,206.98,253.28,272.32,10.4,23806,13716,2143,42,M,GBR,others,West Sussex,35248,4
31041,"Jones, David",28.98,56.12,110.15,116.12,137.3,167.58,206.98,253.27,272.32,10.4,23807,13717,2442,45,M,GBR,others,West Sussex,35249,4
31043,"Pratt, Dean",28.53,58.67,120.3,126.68,151.05,183.92,219.7,256.43,272.63,10.4,23844,13737,2446,47,M,NZL,others,Taranaki,35251,4
31044,"Mair, Alan",36.72,61.98,113.47,119.17,140.13,171.75,203.77,237.38,249.77,9.53,19993,11975,1791,50,M,GBR,others,Woodford Green,35252,4
31045,"Haraldsson, Haraldur",24.58,49.32,100.12,106.2,126.82,154.77,184.05,214.78,228.38,8.72,14864,9782,1861,47,M,ISL,others,Reykjavik,35253,4
31046,"Pieropan, Franco",27.52,57.42,123.27,130.43,159.7,201.2,249.63,289.87,305.9,11.68,27725,15583,1572,58,M,ITA,others,Conegliano Veneto,35254,4
31047,"Bonilla Bueno, Miguel",29.3,59.3,119.43,126.25,151.55,191.43,240.67,286.08,305.17,11.65,27669,15556,2684,46,M,ESP,others,Macotera (salamanca),35255,4
31048,"De Isidro Serrano, Jesus Antonio",23.6,46.55,92.87,98.03,116.72,141.35,167.2,193.15,204.18,7.8,7554,6220,1056,45,M,ESP,others,Madrid,35256,4
31049,"Kraft, Andreas",23.93,49.08,101.63,107.27,129.0,158.98,190.15,222.68,235.67,9.0,16895,10640,3961,38,M,AUT,others,Fischamend,35257,4
31050,"Marlasca Garcia, Manuel Enrique",27.98,56.27,114.15,120.93,150.48,195.92,241.0,286.42,305.52,11.67,27702,15573,2689,46,M,ESP,others,Madrid,35258,4
31053,"Monzo Blasco, Enrique",25.35,49.82,98.97,104.33,123.88,149.35,175.38,201.07,212.27,8.1,10009,7591,3431,28,M,ESP,others,Algemesi (valencia),35261,4
31055,"Beti Borras, Jose Luis",26.53,53.52,107.22,113.17,134.02,162.13,193.27,225.62,239.68,9.15,17998,11140,1853,44,M,ESP,others,Algemesi (valencia),35263,4
31056,"Rein, Wilfried W.",29.47,65.88,138.47,145.5,183.75,226.3,264.47,299.18,315.47,12.03,28520,15998,959,63,M,GER,others,Hiddenhausen,35264,4
31058,"Burke, David",27.63,55.97,119.02,127.05,154.27,193.83,236.15,277.73,296.45,11.32,26853,15163,5127,35,M,IRL,others,Dublin 6,35266,4
31059,"Ahlers, Christoph",26.67,55.22,113.53,119.78,143.38,175.95,210.9,243.55,258.3,9.87,21555,12664,1877,53,M,GER,others,Bielefeld,35267,4
31060,"Ooms, Arjan",22.77,44.1,86.6,91.12,107.92,129.58,151.82,174.4,184.98,7.07,3214,3002,2033,32,M,NED,others,Haarlem,35268,4
31061,"Campos Alemany, Juan Carlos",26.07,52.77,107.23,113.17,136.43,170.88,209.23,251.15,267.43,10.22,23052,13364,1963,51,M,ESP,others,Algemesi (valencia),35269,4
31062,"Mejorada Gervoles, Jose Manuel",27.7,56.18,114.0,120.33,142.45,171.55,200.85,229.75,243.47,9.3,18799,11458,1709,50,M,ESP,others,Madrid,35271,4
31063,"Iglesias Sancho, Jose Vicente",29.3,59.28,119.43,126.25,152.05,190.95,231.32,271.23,288.03,11.0,25853,14671,2265,42,M,ESP,others,Barcelona,35272,4
31064,"Romeike, Bernd",30.22,61.95,125.4,132.42,159.2,197.2,237.82,277.4,293.88,11.22,26582,15031,866,64,M,GER,others,Wismar,35273,4
31065,"Solfanelli, Mirco",25.63,51.0,102.93,108.63,129.03,156.65,184.97,212.82,224.6,8.57,13793,9340,1763,49,M,ITA,others,Chiusi (siena),35274,4
31066,"Kleemans, Rutger",23.55,47.8,98.87,105.03,127.07,156.63,187.88,218.52,232.33,8.87,15927,10240,1749,40,M,NED,others,Amstelveen,35275,4
31067,"Gonzalez Iglesias, Javier",22.43,45.8,93.02,98.28,116.92,145.92,172.75,199.65,211.83,8.08,9882,7518,3420,38,M,ESP,others,Candas (asturias),35276,4
31068,"Rijssenbeek, Maarten",22.88,46.95,98.8,105.05,127.08,156.63,187.88,218.53,232.33,8.87,15932,10243,3896,39,M,NED,others,Haarlem,35277,4
31070,"Pintado De Roa, Luis",36.18,72.88,149.3,158.45,193.22,251.32,306.88,351.85,371.28,14.17,31225,17259,2593,44,M,ESP,others,Toledo,35279,4
31071,"Demeerelere, Christian W.",27.63,56.5,113.1,119.3,142.52,174.13,210.85,247.45,263.52,10.07,22420,13076,2338,46,M,GER,others,Munich,35280,4
31072,"Cacciapuoti, Emidio",23.85,47.23,93.92,99.15,118.03,144.1,173.68,213.82,229.93,8.78,15281,9968,1715,43,M,ITA,others,Milano,35281,4
31074,"Craig, David",26.98,53.58,106.05,111.63,133.22,167.07,204.02,261.23,280.23,10.7,24830,14192,4829,31,M,IRL,others,Dublin,35283,4
31075,"Avignon, Willy",27.08,55.58,113.47,119.92,146.02,186.9,223.72,261.45,279.7,10.68,24759,14156,2202,42,M,FRA,others,Rennes,35284,4
31077,"Corsini, Andrea",24.73,50.0,100.03,105.67,126.72,155.5,187.75,217.72,230.55,8.8,15440,10034,1907,48,M,ITA,others,Ravenna,35286,4
31078,"Bassi, Andrea",28.65,57.13,117.07,123.57,148.35,191.27,244.02,285.42,301.0,11.48,27339,15400,5187,39,M,ITA,others,Ravenna,35287,4
31079,"Ricci, Giovanni",30.75,62.12,131.83,139.32,170.78,220.67,275.65,322.8,340.52,13.0,30150,16782,1026,64,M,ITA,others,Carpineto Romano (roma),35288,4
31080,"Benoit-Guyod, Antoine",31.13,64.83,133.35,140.5,169.33,207.78,244.48,287.83,310.77,11.87,28157,15815,2715,48,M,FRA,others,Massy,35289,4
31081,"Mancini, Gabriele",33.9,68.35,138.5,145.78,172.75,213.8,263.6,312.83,334.32,12.77,29778,16603,1672,56,M,ITA,others,Ronta Di Cesena,35290,4
31082,"Baggi, Carlo",25.23,49.78,99.08,104.55,124.42,151.93,181.93,208.8,221.1,8.43,12755,8894,1204,52,M,ITA,others,Milano,35292,4
31083,"Buisset, David",31.72,63.73,135.2,143.47,174.53,222.72,271.87,318.42,342.75,13.08,30267,16828,5696,38,M,FRA,others,Longaulnay,35293,4
31084,"Barbieri, Vincenzo",27.65,55.42,110.57,116.43,138.08,168.23,201.77,234.8,248.23,9.48,19695,11850,2175,47,M,ITA,others,Roma,35294,4
31085,"Buscema, Corrado",27.27,52.98,102.4,107.67,126.73,151.22,174.62,196.85,206.45,7.88,8201,6599,3213,36,M,ITA,others,Romano D'Ezzellino,35295,4
31086,"Ferro, Giovanni Battista",27.82,55.72,111.6,117.55,139.38,168.38,198.9,230.13,244.38,9.33,18993,11536,1897,43,M,ITA,others,Savona,35298,4
31088,"Fiore, Daniele",27.43,54.87,109.9,115.85,137.2,166.55,196.9,226.72,239.83,9.15,18040,11155,4065,36,M,ITA,others,Mozzate,35300,4
31089,"Faul, David",23.7,47.25,96.17,101.0,120.05,145.77,172.0,198.78,210.67,8.05,9538,7341,3372,36,M,IRL,others,Dublin,35301,4
31090,"Mezzanotte, Simone",26.87,53.4,105.97,111.72,133.37,163.57,206.15,249.18,265.7,10.15,22756,13227,2086,41,M,ITA,others,Milano,35302,4
31091,"Cardinali, Fabrizio",25.72,51.57,107.55,113.9,137.57,171.32,217.88,254.25,269.42,10.28,23366,13521,1979,51,M,ITA,others,Lavagna,35303,4
